Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
7/10/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/11/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/12/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/13/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/14/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/15/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/16/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/17/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/18/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/19/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/20/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
7/21/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
7/22/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
7/23/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
7/24/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/25/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/26/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/27/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/28/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/29/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/30/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
7/31/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/1/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/2/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/3/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/4/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/5/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/6/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/7/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/8/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
8/9/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
8/10/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
8/11/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
8/12/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
8/13/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/14/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/15/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/16/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/17/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/18/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/19/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/20/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
8/21/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/22/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/23/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/24/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/25/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
8/26/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
8/27/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
8/28/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
8/29/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
8/30/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
8/31/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/1/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/2/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/3/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/4/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/5/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/6/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/7/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/8/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/9/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/10/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/11/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
9/12/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
9/13/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
9/14/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
9/15/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
9/16/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/17/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/18/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/19/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
9/20/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
9/21/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
9/22/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/23/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/24/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
9/25/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/26/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/27/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/28/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/29/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
9/30/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/1/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/2/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/3/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/4/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/5/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/6/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
10/7/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
10/8/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/9/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/10/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/11/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/12/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/13/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/14/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/15/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
10/16/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
10/17/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
10/18/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/19/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/20/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/21/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/22/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/23/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
10/24/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/25/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/26/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/27/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/28/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/29/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/30/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
10/31/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
11/1/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
11/2/2022,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
11/3/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/4/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/5/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/6/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/7/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/8/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/9/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/10/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/11/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/12/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/13/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/14/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/15/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/16/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/17/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
11/18/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/19/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/20/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/21/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/22/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/23/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/24/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/25/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/26/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/27/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
11/28/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/29/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
11/30/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/1/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/2/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/3/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/4/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/5/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/6/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/7/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/8/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/9/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/10/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/11/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/12/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/13/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/14/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/15/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/16/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/17/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/18/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/19/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/20/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/21/2022,Fenugreek Leaves,1kg,7,9-Aug,12-Aug
12/22/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/23/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/24/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/25/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/26/2022,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
12/27/2022,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
12/28/2022,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
12/29/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/30/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
12/31/2022,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/1/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/2/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/3/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/4/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/5/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/6/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/7/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/8/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/9/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/10/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/11/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
1/12/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
1/13/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
1/14/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/15/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/16/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/17/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/18/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
1/19/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
1/20/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/21/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/22/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/23/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/24/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
1/25/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/26/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/27/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
1/28/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
1/29/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
1/30/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
1/31/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/1/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/2/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/3/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
2/4/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
2/5/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
2/6/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/7/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/8/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/9/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/10/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/11/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/12/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/13/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/14/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/15/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/16/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/17/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/18/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/19/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/20/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/21/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/22/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
2/23/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/24/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
2/25/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/26/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/27/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
2/28/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/1/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/2/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/3/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/4/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/5/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/6/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/7/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/8/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/9/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/10/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/11/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/12/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/13/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/14/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/15/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/16/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/17/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/18/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/19/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/20/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/21/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/22/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/23/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
3/24/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/25/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
3/26/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
3/27/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
3/28/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
3/29/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/30/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
3/31/2023,Fenugreek Leaves,1kg,8,10-Sep,13-Oct
4/1/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/2/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/3/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/4/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/5/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/6/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/7/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/8/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/9/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/10/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/11/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/12/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/13/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/14/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/15/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/16/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/17/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/18/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/19/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/20/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
4/21/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/22/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/23/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/24/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/25/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/26/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/27/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/28/2023,Fenugreek Leaves,1kg,10,13-Dec,17-Dec
4/29/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
4/30/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
5/1/2023,Fenugreek Leaves,1kg,12,14 - 15,14 - 20
5/2/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
5/3/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
5/4/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
5/5/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
5/6/2023,Fenugreek Leaves,1kg,9,11-Oct,15-Nov
5/7/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
5/8/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
5/9/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
5/10/2023,Fenugreek Leaves,1kg,11,13 - 14,13 - 18
1/26/2022,French Beans,1kg,38,44 - 48,46 - 63
1/27/2022,French Beans,1kg,38,44 - 48,46 - 63
1/28/2022,French Beans,1kg,40,46 - 51,48 - 66
1/29/2022,French Beans,1kg,40,46 - 51,48 - 66
1/30/2022,French Beans,1kg,37,43 - 47,44 - 61
1/31/2022,French Beans,1kg,37,43 - 47,44 - 61
2/1/2022,French Beans,1kg,37,43 - 47,44 - 61
2/2/2022,French Beans,1kg,42,48 - 53,50 - 69
2/3/2022,French Beans,1kg,42,48 - 53,50 - 69
2/4/2022,French Beans,1kg,42,48 - 53,50 - 69
2/5/2022,French Beans,1kg,42,48 - 53,50 - 69
2/6/2022,French Beans,1kg,42,48 - 53,50 - 69
2/7/2022,French Beans,1kg,42,48 - 53,50 - 69
2/8/2022,French Beans,1kg,37,43 - 47,44 - 61
2/9/2022,French Beans,1kg,37,43 - 47,44 - 61
2/10/2022,French Beans,1kg,37,43 - 47,44 - 61
2/11/2022,French Beans,1kg,37,43 - 47,44 - 61
2/12/2022,French Beans,1kg,38,44 - 48,46 - 63
2/13/2022,French Beans,1kg,38,44 - 48,46 - 63
2/14/2022,French Beans,1kg,33,38 - 42,40 - 54
2/15/2022,French Beans,1kg,33,38 - 42,40 - 54
2/16/2022,French Beans,1kg,33,38 - 42,40 - 54
2/17/2022,French Beans,1kg,34,39 - 43,41 - 56
2/18/2022,French Beans,1kg,34,39 - 43,41 - 56
2/19/2022,French Beans,1kg,34,39 - 43,41 - 56
2/20/2022,French Beans,1kg,38,44 - 48,46 - 63
2/21/2022,French Beans,1kg,38,44 - 48,46 - 63
2/22/2022,French Beans,1kg,38,44 - 48,46 - 63
2/23/2022,French Beans,1kg,38,44 - 48,46 - 63
2/24/2022,French Beans,1kg,38,44 - 48,46 - 63
2/25/2022,French Beans,1kg,38,44 - 48,46 - 63
2/26/2022,French Beans,1kg,33,38 - 42,40 - 54
2/27/2022,French Beans,1kg,33,38 - 42,40 - 54
2/28/2022,French Beans,1kg,36,41 - 46,43 - 59
3/1/2022,French Beans,1kg,36,41 - 46,43 - 59
3/2/2022,French Beans,1kg,36,41 - 46,43 - 59
3/3/2022,French Beans,1kg,36,41 - 46,43 - 59
3/4/2022,French Beans,1kg,30,35 - 38,36 - 50
3/5/2022,French Beans,1kg,30,35 - 38,36 - 50
3/6/2022,French Beans,1kg,30,35 - 38,36 - 50
3/7/2022,French Beans,1kg,26,30 - 33,31 - 43
3/8/2022,French Beans,1kg,26,30 - 33,31 - 43
3/9/2022,French Beans,1kg,26,30 - 33,31 - 43
3/10/2022,French Beans,1kg,26,30 - 33,31 - 43
3/11/2022,French Beans,1kg,26,30 - 33,31 - 43
3/12/2022,French Beans,1kg,26,30 - 33,31 - 43
3/13/2022,French Beans,1kg,26,30 - 33,31 - 43
3/14/2022,French Beans,1kg,27,31 - 34,32 - 45
3/15/2022,French Beans,1kg,27,31 - 34,32 - 45
3/16/2022,French Beans,1kg,27,31 - 34,32 - 45
3/17/2022,French Beans,1kg,28,32 - 36,34 - 46
3/18/2022,French Beans,1kg,28,32 - 36,34 - 46
3/19/2022,French Beans,1kg,28,32 - 36,34 - 46
3/20/2022,French Beans,1kg,26,30 - 33,31 - 43
3/21/2022,French Beans,1kg,26,30 - 33,31 - 43
3/22/2022,French Beans,1kg,28,32 - 36,34 - 46
3/23/2022,French Beans,1kg,28,32 - 36,34 - 46
3/24/2022,French Beans,1kg,28,32 - 36,34 - 46
3/25/2022,French Beans,1kg,29,33 - 37,35 - 48
3/26/2022,French Beans,1kg,29,33 - 37,35 - 48
3/27/2022,French Beans,1kg,29,33 - 37,35 - 48
3/28/2022,French Beans,1kg,26,30 - 33,31 - 43
3/29/2022,French Beans,1kg,26,30 - 33,31 - 43
3/30/2022,French Beans,1kg,26,30 - 33,31 - 43
3/31/2022,French Beans,1kg,26,30 - 33,31 - 43
4/1/2022,French Beans,1kg,25,29 - 32,30 - 41
4/2/2022,French Beans,1kg,25,29 - 32,30 - 41
4/3/2022,French Beans,1kg,25,29 - 32,30 - 41
4/4/2022,French Beans,1kg,24,28 - 30,29 - 40
4/5/2022,French Beans,1kg,24,28 - 30,29 - 40
4/6/2022,French Beans,1kg,24,28 - 30,29 - 40
4/7/2022,French Beans,1kg,25,29 - 32,30 - 41
4/8/2022,French Beans,1kg,25,29 - 32,30 - 41
4/9/2022,French Beans,1kg,25,29 - 32,30 - 41
4/10/2022,French Beans,1kg,26,30 - 33,31 - 43
4/11/2022,French Beans,1kg,26,30 - 33,31 - 43
4/12/2022,French Beans,1kg,26,30 - 33,31 - 43
4/13/2022,French Beans,1kg,24,28 - 30,29 - 40
4/14/2022,French Beans,1kg,24,28 - 30,29 - 40
4/15/2022,French Beans,1kg,24,28 - 30,29 - 40
4/16/2022,French Beans,1kg,24,28 - 30,29 - 40
4/17/2022,French Beans,1kg,24,28 - 30,29 - 40
4/18/2022,French Beans,1kg,24,28 - 30,29 - 40
4/19/2022,French Beans,1kg,24,28 - 30,29 - 40
4/20/2022,French Beans,1kg,24,28 - 30,29 - 40
4/21/2022,French Beans,1kg,24,28 - 30,29 - 40
4/22/2022,French Beans,1kg,24,28 - 30,29 - 40
4/23/2022,French Beans,1kg,24,28 - 30,29 - 40
4/24/2022,French Beans,1kg,31,36 - 39,37 - 51
4/25/2022,French Beans,1kg,31,36 - 39,37 - 51
4/26/2022,French Beans,1kg,31,36 - 39,37 - 51
4/27/2022,French Beans,1kg,33,38 - 42,40 - 54
4/28/2022,French Beans,1kg,33,38 - 42,40 - 54
4/29/2022,French Beans,1kg,33,38 - 42,40 - 54
4/30/2022,French Beans,1kg,33,38 - 42,40 - 54
5/1/2022,French Beans,1kg,33,38 - 42,40 - 54
5/2/2022,French Beans,1kg,33,38 - 42,40 - 54
5/3/2022,French Beans,1kg,33,38 - 42,40 - 54
5/4/2022,French Beans,1kg,33,38 - 42,40 - 54
